title,dept,campus,base_salary,gross_salary,hire_date,rec,page
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,100678,108290,1/1/2014,10,457
Asst Professor ACD YR,Engn - Elec & Computer Engn,Busch,97997,108210,9/1/2015,5,458
Assoc Professor ACD YR,Sas - Spanish & Portuguese,College Av,109460,108205,9/1/1999,8,458
Asst Professor ACD YR,Fasn - Arts Culture & Media,Newark,85232,107978,9/1/2014,6,460
Assoc Professor ACD YR,Sebs - Human Ecology,Cook,93979,107927,1/1/2009,10,460
Professor ACD YR,Sas - Mathematics,Busch,108125,107918,9/1/1978,1,461
Asst Professor ACD YR,Cmbn,Newark,98195,107822,3/1/2006,2,462
Assoc Professor ACD YR,Fasn - Social Work,Newark,101507,107802,9/1/2002,4,462
Professor ACD YR,Fasc - Sociology,Camden,108228,107495,9/1/1988,6,464
Professor ACD YR,Center Of Alcohol Studies,Busch,195000,107385,9/1/2017,7,465
Assoc Professor ACD YR,Fasn - English,Newark,114939,107278,9/1/2011,5,466
Assoc Professor ACD YR,Fasn-Earth & Environmental Sci,Newark,102450,107231,9/1/2014,8,466
Assoc Professor ACD YR,Sas - History,College Av,107417,107212,9/1/1975,9,466
Assoc Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,108722,107193,7/1/2003,1,467
Asst Professor ACD YR,Camden School Of Nursing,Camden,91443,107182,1/13/2014,4,467
Assoc Professor ACD YR,Fasc - Physics,Camden,87819,107080,9/1/2011,2,468
Assoc Professor ACD YR,Sas - Linguistics,College Av,108545,107027,9/1/2007,1,469
Assoc Professor ACD YR,Sas - History,College Av,108918,106967,9/1/2012,3,469
Assoc Professor ACD YR,Gsapp - Clinical Psychology,Busch,107144,106925,9/1/2009,7,469
Assoc Professor ACD YR,Fasn - Biological Sciences,Newark,95074,106731,7/1/1970,6,471
Assoc Professor ACD YR,Sas- Asian Language & Cultures,College Av,98829,106637,9/1/2015,1,472
Asst Professor ACD YR,School Public Affairs & Admin,Newark,87500,106619,1/1/2017,2,472
Assoc Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,101424,106615,9/1/2002,4,472
Assoc Professor ACD YR,Fasc - Economics,Camden,97244,106607,9/1/2004,5,472
Assoc Professor ACD YR,Engn - Industrial Engineering,Busch,107956,106534,1/1/2002,10,472
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,97186,106457,9/1/1999,3,473
Assoc Professor ACD YR,Sas - Religion,Douglass,103017,106448,9/1/2005,4,473
Assoc Professor ACD YR,Mgsa - Theater Arts,Douglass,107360,106260,7/1/2013,4,474
Asst Professor ACD YR,Fasn - Chemistry,Newark,98212,106255,1/1/2011,6,474
Professor ACD YR,Sas- Asian Language & Cultures,College Av,115454,106232,7/1/1971,8,474
Assoc Professor ACD YR,Engn-Materials Science & Engn,Busch,113682,106149,1/1/2011,3,475
Assoc Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,98572,106142,9/1/2009,4,475
Assoc Professor ACD YR,Sas - English,College Av,107949,105936,9/1/1999,1,477
Assoc Professor ACD YR,Engn - Elec & Computer Engn,Busch,106083,105880,2/1/1978,7,477
Asst Professor ACD YR,School Of Social Work,College Av,87629,105811,9/1/2015,3,478
Assoc Professor ACD YR,Gsc-Grad Public Policy & Admin,Camden,100636,105631,9/1/1999,2,479
Assoc Professor ACD YR,Sas - English,College Av,106300,105598,9/1/1983,3,479
Assoc Professor ACD YR,Sebs - Environmental Science,Cook,103053,105573,9/1/2009,5,479
Assoc Professor ACD YR,Bsppp-Dean's Office,College Av,106398,105540,9/1/2003,8,479
Assoc Professor ACD YR,Engn - Chem & Biochem Engn,Busch,105767,105532,9/1/2011,10,479
Professor ACD YR,Fasc - Mathematics,Camden,106386,105506,9/1/1981,1,480
Asst Professor ACD YR,Fasn - Political Science,Newark,88500,105476,9/1/2016,6,480
Asst Professor ACD YR,Engn-Civil & Environ Engn,Busch,97651,105476,9/1/2013,7,480
Asst Professor ACD YR,Engn - Biomedical Engineering,Busch,95000,105374,1/1/2017,8,481
Asst Professor ACD YR,Fasn - Psychology,Newark,95000,105374,1/1/2017,9,481
Assoc Professor ACD YR,Sas - Art History,College Av,109341,105358,9/1/2007,1,482
Assoc Professor ACD YR,Gse - Education Psychology,College Av,88800,105318,9/1/2008,10,482
Assoc Professor ACD YR,Fasc - Chemistry,Camden,88681,105294,9/1/2011,2,483
Assoc Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,109049,105140,9/1/2004,10,483
Assoc Professor ACD YR,Sc&I - Communication,College Av,106414,105120,9/1/2009,3,484
Assoc Professor ACD YR,Fasn - English,Newark,95279,105097,7/1/1988,5,484
Assoc Professor ACD YR,Fasn - Chemistry,Newark,106339,105026,9/1/2014,2,485
Assoc Professor ACD YR,Fasn-Sociology & Anthropology,Newark,106468,105018,1/1/1981,6,485
Asst Professor ACD YR,Fasn - Biological Sciences,Newark,86000,105004,1/1/2017,7,485
Asst Professor ACD YR,Bsppp-Dean's Office,College Av,87405,104848,6/1/2006,4,486
Asst Professor ACD YR,Sebs - Food Science,Cook,87125,104788,9/1/2012,9,486
Asst Professor ACD YR,College Of Nursing,Newark,103397,104699,9/1/2010,5,487
Assoc Professor ACD YR,Fasn - English,Newark,111443,104690,9/1/2004,9,487
Assoc Professor ACD YR,Fasn - Biological Sciences,Newark,93233,104664,9/1/1975,10,487
Assoc Professor ACD YR,Sas - Art History,College Av,104743,104543,9/1/2005,5,488
Assoc Professor ACD YR,Sas - English,College Av,106721,104524,9/1/2007,6,488
Asst Professor ACD YR,Cmbn,Newark,94000,104489,1/1/2017,10,488
Professor ACD YR,Fasc - English,Camden,105215,104466,6/19/1995,2,489
Professor ACD YR,Mgsa - Visual Arts,College Av,105553,104446,9/1/2004,3,489
Assoc Professor ACD YR,School Of Social Work,College Av,104692,104435,9/1/2007,4,489
Assoc Professor ACD YR,School Of Criminal Justice,Newark,106496,104405,1/1/2011,6,489
Assoc Professor ACD YR,Sas-Latino & Hispan Carib Stds,Livingston,108011,104361,9/1/1999,10,489
Assoc Professor ACD YR,Sebs - Biochem & Microbiology,Cook,104550,104350,9/1/1975,2,490
Asst Professor ACD YR,Fasn - Chemistry,Newark,97272,104154,9/1/2014,2,491
Asst Professor ACD YR,Sas - Chem & Chemical Biology,Busch,106080,103845,9/1/2012,3,493
Assoc Professor ACD YR,Fasn - English,Newark,93320,103788,9/1/1977,7,493
Assoc Professor ACD YR,Sas- Asian Language & Cultures,College Av,106248,103272,9/1/1996,4,497
Assoc Professor ACD YR,Fasn - Political Science,Newark,108655,103227,1/1/2013,6,497
Asst Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,96728,103156,7/1/2013,1,498
Asst Professor ACD YR,Engn - Industrial Engineering,Busch,94676,103120,9/1/2015,3,498
Professor ACD YR,Fasc - Sociology,Camden,102060,102875,9/1/2002,2,500
Asst Professor ACD YR,Cmbn,Newark,104163,102869,9/1/2014,3,500
Assoc Professor ACD YR,Fasc - Mathematics,Camden,87053,102719,9/1/1991,8,501
Professor ACD YR,Fasc - English,Camden,96281,102671,7/1/2002,10,501
Assoc Professor ACD YR,Sebs - Food Science,Cook,103869,102656,9/1/2002,2,502
Asst Professor ACD YR,School Of Criminal Justice,Newark,106043,102596,3/1/2011,8,502
Assoc Professor ACD YR,Fasc - Fine Arts,Camden,84504,102559,9/1/2008,3,503
Assoc Professor ACD YR,Sas - Anthropology,Douglass,103921,102489,9/1/1998,9,503
Professor ACD YR,Fasc - Psychology,Camden,103592,102397,9/1/1992,6,504
Assoc Professor ACD YR,Childhood Studies,Camden,97444,102306,9/1/2014,1,506
Assoc Professor ACD YR,Sas- Asian Language & Cultures,College Av,102581,102284,9/1/2010,3,506
Assoc Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,99964,102272,9/1/2009,7,506
Assoc Professor ACD YR,Sas - Psychology,Busch,102435,102239,9/1/1975,10,506
Assoc Professor ACD YR,Sas - Sociology,Douglass,105582,102050,9/1/2005,4,507
Assoc Professor ACD YR,Fasn - English,Newark,102215,102019,9/1/1996,6,507
Assoc Professor ACD YR,Sas - Religion,Douglass,99937,101994,9/1/2008,8,507
Asst Professor ACD YR,Sas - Psychology,Busch,92868,101872,9/1/2012,5,509
Assoc Professor ACD YR,Sas - Anthropology,Douglass,103525,101825,9/1/1993,2,510
Assoc Professor ACD YR,Fasn - History,Newark,98828,101742,9/1/2001,1,511
Assoc Professor ACD YR,Sas - Linguistics,College Av,114142,101716,9/1/2004,4,511
Assoc Professor ACD YR,Sas - French,College Av,99210,101671,9/1/2000,6,511
Assoc Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,103058,101521,9/1/2013,5,512
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,101186,101504,9/1/2002,6,512
Professor ACD YR,Sas - Religion,Douglass,113207,101314,9/1/2003,1,514
Assoc Professor ACD YR,Fasc - History,Camden,98546,101314,9/1/2005,2,514
Assoc Professor ACD YR,Fasc - Psychology,Camden,89907,101286,9/1/2005,4,514
Assoc Professor ACD YR,Pharm - Chemical Biology,Busch,103387,101246,5/1/1998,7,514
Assoc Professor ACD YR,Fasn - English,Newark,114198,101209,9/1/2002,10,514
Assoc Professor ACD YR,School Of Business - Cmd,Camden,112291,100890,7/1/1971,1,518
Assoc Professor ACD YR,Sas - Art History,College Av,96048,100845,7/1/1971,8,518
Asst Professor ACD YR,Rbs - Marketing,Newark,165000,100833,9/1/2017,10,518
Asst Professor ACD YR,Sc&I - Library & Info Science,College Av,91800,100728,9/1/2016,3,520
Assoc Professor ACD YR,Mgsa - Music,Douglass,101342,100648,9/1/1983,1,521
Assoc Professor ACD YR,Fasc - English,Camden,86001,100596,9/1/2006,10,521
Assoc Professor ACD YR,Sas - Sociology,Douglass,103531,100498,9/1/2008,7,522
Professor ACD YR,Fasn - Chemistry,Newark,89501,100474,7/1/1966,3,523
Asst Professor ACD YR,Engn - Chem & Biochem Engn,Busch,92684,100468,9/1/2015,6,523
Assoc Professor ACD YR,Sc&I - Library & Info Science,College Av,101674,100389,9/1/2001,2,524
Assoc Professor ACD YR,Mgsa - Visual Arts,Livingston,101580,100372,9/1/2010,8,524
Assoc Professor ACD YR,Fasn - History,Newark,90574,100350,9/1/1995,5,525
Asst Professor ACD YR,Sas - American Studies,Douglass,97507,100290,9/1/2012,10,525
Assoc Professor ACD YR,Fasn-Spanish & Portuguese Stds,Newark,96163,100180,9/1/2009,8,526
Assoc Professor ACD YR,School Of Social Work,College Av,97800,100123,9/1/2011,10,526
Assoc Professor ACD YR,Sas- Asian Language & Cultures,College Av,96053,100075,9/1/2005,8,527
Asst Professor ACD YR,Fasn - Chemistry,Newark,97657,100070,9/1/2012,1,528
Assoc Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,100238,100043,9/1/2013,7,528
Asst Professor ACD YR,Rbs - Finance & Economics,Livingston,200000,100000,9/1/2017,9,528
Assoc Professor ACD YR,School Of Social Work,College Av,101109,99855,9/1/2008,1,530
Assoc Professor ACD YR,Sas - French,College Av,77797,99834,9/1/1995,5,530
Asst Professor ACD YR,Engn - Mech & Aerospace Engn,Busch,90000,99828,1/1/2017,6,530
Assoc Professor ACD YR,School Of Social Work,College Av,90553,99817,9/1/2007,7,530
Assoc Professor ACD YR,Fasn - History,Newark,91804,99636,9/1/2010,8,532
Assoc Professor ACD YR,Fasc - Foreign Languages,Camden,74980,99632,9/1/2003,10,532
Assoc Professor ACD YR,Fasn - Philosophy,Newark,101095,99606,9/1/2010,2,533
Assoc Professor ACD YR,Sc&I-Journalism & Media Stds,College Av,102534,99519,9/1/2006,6,533
Assoc Professor ACD YR,Fasn - Psychology,Newark,107014,99473,9/1/2010,3,534
Assoc Professor ACD YR,Sas - Sociology,Douglass,99519,99328,9/1/1987,5,535
Assoc Professor ACD YR,"Gse-Edu Theory, Policy & Admin",College Av,73057,99300,9/1/2011,9,535
Assoc Professor ACD YR,Fasc - Economics,Camden,111294,99289,9/1/2006,1,536
Assoc Professor ACD YR,Sas - Economics,College Av,99445,99255,9/1/1975,5,536
Asst Professor ACD YR,Engn - Biomedical Engineering,Busch,101426,99159,9/1/2012,3,537
Asst Professor ACD YR,Camden School Of Nursing,Camden,94157,99127,9/1/2012,6,537
Assoc Professor ACD YR,Mgsa - Music,Douglass,99738,99055,9/1/2006,5,538
Asst Professor ACD YR,Fasc - Political Science,Camden,77016,98984,1/1/2013,3,539
Assoc Professor ACD YR,Fasc - English,Camden,89804,98974,9/1/2005,6,539
Professor ACD YR,Sas - Mathematics,Busch,94432,98947,9/1/2001,8,539
Professor ACD YR,Sas- Asian Language & Cultures,College Av,110099,98920,7/1/1971,10,539
Assoc Professor ACD YR,Mgsa - Music,Douglass,100032,98864,9/1/2003,4,540
Professor ACD YR,Fasc - Sociology,Camden,99873,98827,9/1/2002,9,540
Assoc Professor ACD YR,Fasn - History,Newark,101952,98816,9/1/2010,10,540
Assoc Professor ACD YR,Sebs-Marine & Coastal Sciences,Cook,99665,98500,9/1/2008,7,543
Asst Professor ACD YR,Sc&I - Library & Info Science,College Av,83640,98464,9/1/2016,2,544
Assoc Professor ACD YR,Sas - Sociology,Douglass,102805,98458,6/1/2003,4,544
Asst Professor ACD YR,Engn - Biomedical Engineering,Busch,101248,98372,1/1/2014,4,545
Asst Professor ACD YR,Engn - Chem & Biochem Engn,Busch,93322,98328,9/1/2012,9,545
Asst Professor ACD YR,Fasn-African-Amer&African Stds,Newark,82000,98162,9/1/2016,10,546
Assoc Professor ACD YR,Mgsa - Music,Douglass,98799,98122,9/1/2011,4,547
Assoc Professor ACD YR,Sas - Sociology,Busch,109206,98118,9/1/1982,5,547
Assoc Professor ACD YR,Fasc - Psychology,Camden,84440,98027,9/1/2011,5,548
Assoc Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,100128,97996,9/1/2010,10,548
Assoc Professor ACD YR,Sas - Art History,College Av,98000,97962,9/1/2016,5,549
Assoc Professor ACD YR,Fasc - Computer Science,Camden,109683,97909,9/1/2001,10,549
Assoc Professor ACD YR,Sas - Sociology,Douglass,88251,97815,9/1/1977,8,550
Asst Professor ACD YR,College Of Nursing,Newark,100082,97721,1/1/2012,8,551
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,98784,97630,9/1/2001,2,553
Assoc Professor ACD YR,Fasn-Sociology & Anthropology,Newark,91678,97596,9/1/2010,6,553
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,95973,97587,9/1/2004,7,553
Assoc Professor ACD YR,Sas - Women's & Gender Studies,Douglass,103271,97480,9/1/2012,8,554
Professor ACD YR,Mgsa - Visual Arts,College Av,87572,97240,9/1/1996,8,556
Assoc Professor ACD YR,Fasn-Earth & Environmental Sci,Newark,98195,97180,1/1/2008,2,557
Assoc Professor ACD YR,Engn - Biomedical Engineering,Busch,89126,97031,9/1/2003,6,558
Assoc Professor ACD YR,Gsapp - Clinical Psychology,Busch,109208,97006,9/1/2004,9,558
Asst Professor ACD YR,Sas-Dls-Kinesiology And Health,Douglass,90021,96824,9/1/2010,1,561
Professor ACD YR,Fasc - English,Camden,98015,96632,9/1/1994,10,562
Assoc Professor ACD YR,Sc&I - Communication,College Av,98290,96584,9/1/2005,7,563
Assoc Professor ACD YR,Fasc - English,Camden,91873,96542,9/1/2014,10,563
Asst Professor ACD YR,Sas - English,College Av,85153,96380,9/1/2011,10,565
Assoc Professor ACD YR,Fasc - History,Camden,96597,96366,9/1/2013,3,566
Assoc Professor ACD YR,Gse - Education Psychology,College Av,87379,96357,9/1/2009,5,566
Asst Professor ACD YR,School Of Social Work,College Av,87629,96279,9/1/2015,2,568
Asst Professor ACD YR,Sas - Sociology,Douglass,97712,96268,1/1/2012,4,568
Asst Professor ACD YR,Sas - Sociology,Douglass,99274,96228,9/1/2013,10,568
Asst Professor ACD YR,Sas - Sociology,Douglass,97595,96153,9/1/2011,7,569
Assoc Professor ACD YR,Fasn-Sociology & Anthropology,Newark,97663,96126,9/1/2005,8,569
Asst Professor ACD YR,Sas - Africana Studies,Livingston,96840,96048,1/1/2011,3,570
Assoc Professor ACD YR,Fasc - Fine Arts,Camden,98100,96041,9/1/2002,4,570
Asst Professor ACD YR,School Public Affairs & Admin,Newark,80158,95913,9/1/2013,2,571
Asst Professor ACD YR,School Of Social Work,College Av,87286,95903,9/1/2015,5,571
Asst Professor ACD YR,School Public Affairs & Admin,Newark,76220,95799,9/1/2016,3,572
Professor ACD YR,Mgsa - Music,Douglass,84017,95792,9/1/2004,8,572
Assoc Professor ACD YR,Sas - English,College Av,81276,95750,9/1/2003,3,573
Assoc Professor ACD YR,Sas - Chem & Chemical Biology,Busch,95925,95741,9/1/1991,5,573
Assoc Professor ACD YR,Fasn - Arts Culture & Media,Newark,87458,95690,9/1/2012,6,573
Assoc Professor ACD YR,Sebs-Marine & Coastal Sciences,Cook,96159,95501,9/1/2008,4,575
Assoc Professor ACD YR,Sc&I - Library & Info Science,College Av,102914,95476,9/1/2010,5,575
Assoc Professor ACD YR,Sas - English,College Av,98046,95368,9/1/1998,7,576
Asst Professor ACD YR,Camden School Of Nursing,Camden,95977,95241,9/1/2013,9,577
Assoc Professor ACD YR,Sebs - Human Ecology,Cook,96304,95053,9/1/1998,10,578
Assoc Professor ACD YR,Gse - Education Psychology,College Av,94741,94559,9/1/1980,5,582
Assoc Professor ACD YR,Sas - Classics,College Av,93183,94534,9/1/2009,8,582
Assoc Professor ACD YR,Sas - History,College Av,111734,94330,9/1/2008,7,584
Asst Professor ACD YR,Fasn - Chemistry,Newark,95493,94201,9/1/2011,8,585
Asst Professor ACD YR,Engn - Chem & Biochem Engn,Busch,94793,94119,1/1/2015,5,586
Assoc Professor ACD YR,Gse - Education Psychology,College Av,95032,94102,9/1/2001,6,586
Asst Professor ACD YR,School Public Affairs & Admin,Newark,76220,94086,9/1/2016,9,586
Asst Professor ACD YR,Rbs Acctg & Info Systems,Livingston,188000,94000,9/1/2017,5,587
Professor ACD YR,Sas - History,College Av,94022,93842,7/1/1994,9,588
Assoc Professor ACD YR,Sebs - Landscape Architecture,Cook,96292,93812,9/1/2011,10,588
Assoc Professor ACD YR,"Sas-Afri,Mdle E&So Asn Lng&Lit",College Av,101216,93595,9/1/2011,7,590
Assoc Professor ACD YR,Fasc - Fine Arts,Camden,83301,93539,9/1/2004,3,591
Assoc Professor ACD YR,Fasc - English,Camden,98648,93427,9/1/2011,10,591
Assoc Professor ACD YR,Sas - English,College Av,99954,93244,9/1/2012,1,593
Assoc Professor ACD YR,Fasn - History,Newark,96024,93100,9/1/2010,2,594
Assoc Professor ACD YR,School Of Criminal Justice,Newark,93224,93045,9/1/2000,2,595
Asst Professor ACD YR,Fasn-Earth & Environmental Sci,Newark,84154,92805,9/1/2013,3,597
Assoc Professor ACD YR,Sas - French,College Av,102859,92627,9/1/1999,5,598
Assoc Professor ACD YR,School Of Social Work,College Av,103787,92529,9/1/2009,7,599
Assoc Professor ACD YR,Rbs-Management & Global Bus,Newark,185000,92500,9/1/2017,2,600
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,103836,92323,9/1/2014,7,602
Asst Professor ACD YR,Sc&I - Communication,College Av,94746,92247,9/1/2014,1,603
Asst Professor ACD YR,Sas - Linguistics,College Av,94528,92202,9/1/2014,5,603
Asst Professor ACD YR,Sas - Mathematics,Busch,94500,92078,9/1/2016,2,605
Asst Professor ACD YR,Mgsa - Dance,Douglass,90093,92005,9/1/2013,2,606
Assoc Professor ACD YR,Fasc - Fine Arts,Camden,93304,91973,9/1/2004,9,606
Asst Professor ACD YR,Gse - Education Psychology,College Av,82624,91933,9/1/2014,2,607
Assoc Professor ACD YR,Fasc - History,Camden,77353,91710,9/1/1991,6,609
Professor ACD YR,Fasc - Economics,Camden,97089,91624,9/1/1994,7,610
Asst Professor ACD YR,Fasn-African-Amer&African Stds,Newark,82000,91598,7/1/2016,9,610
Asst Professor ACD YR,Sc&I - Communication,College Av,83408,91520,9/1/2012,7,611
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,91879,91454,9/1/2003,10,611
Assoc Professor ACD YR,Mgsa - Music,Douglass,91934,91305,9/1/1996,5,613
Asst Professor ACD YR,Sas - Anthropology,Douglass,93196,91273,9/1/2012,10,613
Asst Professor ACD YR,Sas - Geography,Livingston,92801,91228,9/1/2016,10,614
Asst Professor ACD YR,Sas - Italian,College Av,87152,91212,9/1/2012,3,615
Assoc Professor ACD YR,School Of Social Work,College Av,102122,91191,9/1/2009,6,615
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,89999,90877,1/1/2009,4,618
Assoc Professor ACD YR,Sas - English,College Av,97182,90852,9/1/2011,7,618
Assoc Professor ACD YR,Sas - History,College Av,94773,90607,9/1/2009,3,622
Assoc Professor ACD YR,Pharm-Pharmacology&Toxicology,Busch,90734,90561,9/1/1982,7,622
Assoc Professor ACD YR,"Sas-Germn,Russ&E Euro Lang&Lit",College Av,92517,90246,9/1/2009,6,626
Asst Professor ACD YR,Sas - Anthropology,Douglass,92538,90139,9/1/2012,7,627
Professor ACD YR,Sas - English,College Av,180000,90000,9/1/2017,6,628
Assoc Professor ACD YR,Fasc - Mathematics,Camden,90171,89998,7/1/1971,7,628
Asst Professor ACD YR,Sas - Psychology,Livingston,94899,89878,9/1/2014,6,629
Asst Professor ACD YR,Sebs - Human Ecology,Cook,82047,89816,9/1/2015,4,630
Asst Professor ACD YR,Fasc - English,Camden,93500,89804,9/1/2016,5,630
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,88879,89753,9/1/2010,10,630
Asst Professor ACD YR,Sas - History,College Av,94095,89681,7/1/2010,5,631
Professor ACD YR,Sas - Anthropology,Douglass,158177,89607,9/1/2005,10,631
Asst Professor ACD YR,Fasn - Biological Sciences,Newark,90964,89405,9/1/2009,1,634
Assoc Professor ACD YR,Gsapp - Clinical Psychology,Busch,83270,89403,9/1/1998,2,634
Assoc Professor ACD YR,School Of Social Work,College Av,90140,89347,9/1/2007,8,634
Asst Professor ACD YR,Sas - Anthropology,Douglass,90843,89253,9/1/2016,9,635
Assoc Professor ACD YR,Mgsa - Music,Douglass,94674,89160,9/1/2012,6,636
Assoc Professor ACD YR,Fasn - History,Newark,99274,88977,9/1/2009,2,639
Asst Professor ACD YR,Camden School Of Nursing,Camden,89364,88928,9/1/2015,3,640
Assoc Professor ACD YR,Fasc - English,Camden,78950,88802,9/1/1996,5,641
Asst Professor ACD YR,Fasn - History,Newark,81000,88518,9/1/2016,9,643
Assoc Professor ACD YR,Fasc - English,Camden,78027,88283,9/1/2008,9,647
Asst Professor ACD YR,Mgsa - Visual Arts,College Av,90824,88220,9/1/2014,3,648
Assoc Professor ACD YR,Fasc - History,Camden,89898,88212,9/1/2011,5,648
Asst Professor ACD YR,Sebs - Human Ecology,Cook,89211,88169,9/1/2012,9,648
Assoc Professor ACD YR,Fasc - Physics,Camden,78978,87851,9/1/2009,10,651
Asst Professor ACD YR,Fasn - Political Science,Newark,88000,87837,9/1/2016,2,652
Asst Professor ACD YR,Sas - Sociology,Douglass,88000,87832,1/1/2017,3,652
Asst Professor ACD YR,Fasn - Arts Culture & Media,Newark,71798,87720,9/1/2012,3,654
Asst Professor ACD YR,Sas- Asian Language & Cultures,College Av,88408,87609,9/1/2012,6,655
Asst Professor ACD YR,Bsppp-Dean's Office,College Av,86646,87243,9/1/2013,4,660
Assoc Professor ACD YR,Fasn-Sociology & Anthropology,Newark,88562,87221,9/1/2010,8,660
Assoc Professor ACD YR,Mgsa - Music,Douglass,82256,87118,9/1/2007,7,661
Asst Professor ACD YR,Fasn - History,Newark,78734,87089,9/1/2012,2,662
Assoc Professor ACD YR,Fasc - Mathematics,Camden,85692,86702,9/1/2002,9,665
Assoc Professor ACD YR,Fasn - Social Work,Newark,91451,86589,9/1/2011,10,666
Asst Professor ACD YR,Sc&I - Communication,College Av,88097,86568,9/1/2013,1,667
Asst Professor ACD YR,Sas - Women's & Gender Studies,Douglass,88416,86553,7/1/2010,4,667
Asst Professor ACD YR,Gse - Education Psychology,College Av,82180,86468,9/1/2012,4,668
Asst Professor ACD YR,Fasn - History,Newark,79253,86413,9/1/2013,3,669
Asst Professor ACD YR,Sas - English,College Av,87797,86384,9/1/2012,7,669
Asst Professor ACD YR,Sas - American Studies,Douglass,87897,86294,4/9/2010,3,670
Assoc Professor ACD YR,Fasc - History,Camden,77315,86246,9/1/1992,10,670
Asst Professor ACD YR,Sas - Spanish & Portuguese,College Av,87536,86124,7/1/2010,6,672
Asst Professor ACD YR,Sas - English,College Av,86195,86030,9/1/2011,9,673
Asst Professor ACD YR,Mgsa - Visual Arts,College Av,86720,85955,1/1/2011,9,674
Assoc Professor ACD YR,Mgsa - Music,Douglass,86055,85890,9/1/1998,8,675
Asst Professor ACD YR,Mgsa - Visual Arts,College Av,86724,85711,9/1/2011,10,677
Asst Professor ACD YR,Sas - American Studies,Douglass,87008,85645,7/1/2010,9,678
Assoc Professor ACD YR,Mgsa - Dance,Douglass,74290,85540,9/1/1988,5,680
Assoc Professor ACD YR,Mgsa - Dance,Douglass,86261,85503,9/1/1998,1,681
Assoc Professor ACD YR,Sas - English,College Av,76090,85419,7/1/1971,1,682
Assoc Professor ACD YR,Gse - Learning & Teaching,College Av,88268,85409,9/1/2009,3,682
Asst Professor ACD YR,Sas - History,College Av,86000,85337,9/1/2016,10,682
Asst Professor ACD YR,Sas - History,College Av,86000,85337,9/1/2016,1,683
Assoc Professor ACD YR,"Sas-Germn,Russ&E Euro Lang&Lit",College Av,90594,85318,9/1/2010,3,683
Asst Professor ACD YR,Bsppp-Dean's Office,College Av,86320,85311,1/1/2013,4,683
Asst Professor ACD YR,Gsc-Grad Public Policy & Admin,Camden,78539,85234,9/1/2014,10,683
Assoc Professor ACD YR,Fasn - Arts Culture & Media,Newark,85724,85210,9/1/1987,8,684
Asst Professor ACD YR,Fasc - Philosophy & Religion,Camden,70349,85195,9/1/2010,4,685
Assoc Professor ACD YR,Fasc - Foreign Languages,Camden,85970,85058,9/1/2002,3,687
Asst Professor ACD YR,Sas - Art History,College Av,85000,84837,1/1/2017,1,690
Assoc Professor ACD YR,Mgsa - Visual Arts,College Av,90321,84828,9/1/2011,3,690
Assoc Professor ACD YR,Fasc - English,Camden,83468,84812,9/1/2007,6,690
Asst Professor ACD YR,Fasn - English,Newark,77719,84772,9/1/2010,1,691
Asst Professor ACD YR,Sebs - Biochem & Microbiology,Cook,86914,84755,9/1/2010,3,691
Asst Professor ACD YR,Sebs - Landscape Architecture,Cook,85878,84670,9/1/2012,1,692
Assoc Professor ACD YR,Sas - Religion,Douglass,95070,84620,9/1/2010,2,694
Asst Professor ACD YR,Fasn - Political Science,Newark,86387,84615,1/1/2013,5,694
Assoc Professor ACD YR,Fasc - Mathematics,Camden,89915,84603,9/1/2011,7,694
Asst Professor ACD YR,Sc&I - Library & Info Science,College Av,85752,84587,9/1/2015,9,694
Assoc Professor ACD YR,Fasc - English,Camden,87952,84546,9/1/2011,6,695
Asst Professor ACD YR,Sc&I - Communication,College Av,85417,84419,9/1/2015,7,696
Assoc Professor ACD YR,Mgsa - Music,Douglass,83944,84404,9/1/2002,1,697
Asst Professor ACD YR,Sas - Religion,Douglass,85277,84117,9/1/2012,1,700
Asst Professor ACD YR,Sas - Women's & Gender Studies,Douglass,85490,84086,7/1/2014,6,700
Asst Professor ACD YR,School Of Social Work,College Av,84000,83839,9/1/2016,9,702
Asst Professor ACD YR,Sas - Religion,Douglass,84963,83804,9/1/2012,7,703
Assoc Professor ACD YR,Fasn - Social Work,Newark,88466,83588,9/1/2011,10,705
Asst Professor ACD YR,Bsppp-Dean's Office,College Av,78700,83554,9/1/2015,3,706
